doc_title,chunk_id,token_id,pos_tuple,pos,token_str,term_str,pos_group
THE VALIANT LITTLE TAILOR,1,141,"('hi', 'VBP')",VBP,hi,hi,VB
THE VALIANT LITTLE TAILOR,1,142,"('who', 'WP')",WP,who,who,WP
THE VALIANT LITTLE TAILOR,1,143,"('invited', 'VBD')",VBD,invited,invited,VB
THE VALIANT LITTLE TAILOR,1,144,"('you', 'PRP')",PRP,you,you,PR
THE VALIANT LITTLE TAILOR,1,145,"('said', 'VBD')",VBD,said,said,VB
THE VALIANT LITTLE TAILOR,1,146,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,1,147,"('little', 'JJ')",JJ,little,little,JJ
THE VALIANT LITTLE TAILOR,1,148,"('tailor', 'NN')",NN,tailor,tailor,NN
THE VALIANT LITTLE TAILOR,1,149,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,0,"('numbers', 'NNS')",NNS,numbers,numbers,NN
THE VALIANT LITTLE TAILOR,2,1,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,2,"('they', 'PRP')",PRP,they,they,PR
THE VALIANT LITTLE TAILOR,2,3,"('were', 'VBD')",VBD,were,were,VB
THE VALIANT LITTLE TAILOR,2,4,"('attracted', 'VBN')",VBN,attracted,attracted,VB
THE VALIANT LITTLE TAILOR,2,5,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,6,"('descended', 'VBN')",VBN,descended,descended,VB
THE VALIANT LITTLE TAILOR,2,7,"('on', 'IN')",IN,on,on,IN
THE VALIANT LITTLE TAILOR,2,8,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,2,9,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,2,10,"('hosts', 'NNS')",NNS,hosts,hosts,NN
THE VALIANT LITTLE TAILOR,2,11,"('hi', 'VBP')",VBP,hi,hi,VB
THE VALIANT LITTLE TAILOR,2,12,"('who', 'WP')",WP,who,who,WP
THE VALIANT LITTLE TAILOR,2,13,"('invited', 'VBD')",VBD,invited,invited,VB
THE VALIANT LITTLE TAILOR,2,14,"('you', 'PRP')",PRP,you,you,PR
THE VALIANT LITTLE TAILOR,2,15,"('said', 'VBD')",VBD,said,said,VB
THE VALIANT LITTLE TAILOR,2,16,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,17,"('little', 'JJ')",JJ,little,little,JJ
THE VALIANT LITTLE TAILOR,2,18,"('tailor', 'NN')",NN,tailor,tailor,NN
THE VALIANT LITTLE TAILOR,2,19,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,20,"('drove', 'VB')",VB,drove,drove,VB
THE VALIANT LITTLE TAILOR,2,21,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,22,"('unbidden', 'JJ')",JJ,unbidden,unbidden,JJ
THE VALIANT LITTLE TAILOR,2,23,"('guests', 'NNS')",NNS,guests,guests,NN
THE VALIANT LITTLE TAILOR,2,24,"('away', 'RP')",RP,away,away,RP
THE VALIANT LITTLE TAILOR,2,25,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,26,"('flies', 'NNS')",NNS,flies,flies,NN
THE VALIANT LITTLE TAILOR,2,27,"('however', 'RB')",RB,however,however,RB
THE VALIANT LITTLE TAILOR,2,28,"('who', 'WP')",WP,who,who,WP
THE VALIANT LITTLE TAILOR,2,29,"('understood', 'VBD')",VBD,understood,understood,VB
THE VALIANT LITTLE TAILOR,2,30,"('no', 'DT')",DT,no,no,DT
THE VALIANT LITTLE TAILOR,2,31,"('german', 'JJ')",JJ,german,german,JJ
THE VALIANT LITTLE TAILOR,2,32,"('would', 'MD')",MD,would,would,MD
THE VALIANT LITTLE TAILOR,2,33,"('not', 'RB')",RB,not,not,RB
THE VALIANT LITTLE TAILOR,2,34,"('be', 'VB')",VB,be,be,VB
THE VALIANT LITTLE TAILOR,2,35,"('turned', 'VBN')",VBN,turned,turned,VB
THE VALIANT LITTLE TAILOR,2,36,"('away', 'RP')",RP,away,away,RP
THE VALIANT LITTLE TAILOR,2,37,"('but', 'CC')",CC,but,but,CC
THE VALIANT LITTLE TAILOR,2,38,"('came', 'VBD')",VBD,came,came,VB
THE VALIANT LITTLE TAILOR,2,39,"('back', 'RB')",RB,back,back,RB
THE VALIANT LITTLE TAILOR,2,40,"('again', 'RB')",RB,again,again,RB
THE VALIANT LITTLE TAILOR,2,41,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,2,42,"('everincreasing', 'VBG')",VBG,everincreasing,everincreasing,VB
THE VALIANT LITTLE TAILOR,2,43,"('companies', 'NNS')",NNS,companies,companies,NN
THE VALIANT LITTLE TAILOR,2,44,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,45,"('little', 'JJ')",JJ,little,little,JJ
THE VALIANT LITTLE TAILOR,2,46,"('tailor', 'NN')",NN,tailor,tailor,NN
THE VALIANT LITTLE TAILOR,2,47,"('at', 'IN')",IN,at,at,IN
THE VALIANT LITTLE TAILOR,2,48,"('last', 'JJ')",JJ,last,last,JJ
THE VALIANT LITTLE TAILOR,2,49,"('lost', 'VBD')",VBD,lost,lost,VB
THE VALIANT LITTLE TAILOR,2,50,"('all', 'DT')",DT,all,all,DT
THE VALIANT LITTLE TAILOR,2,51,"('patience', 'NN')",NN,patience,patience,NN
THE VALIANT LITTLE TAILOR,2,52,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,53,"('drew', 'VBD')",VBD,drew,drew,VB
THE VALIANT LITTLE TAILOR,2,54,"('a', 'DT')",DT,a,a,DT
THE VALIANT LITTLE TAILOR,2,55,"('piece', 'NN')",NN,piece,piece,NN
THE VALIANT LITTLE TAILOR,2,56,"('of', 'IN')",IN,of,of,IN
THE VALIANT LITTLE TAILOR,2,57,"('cloth', 'NN')",NN,cloth,cloth,NN
THE VALIANT LITTLE TAILOR,2,58,"('from', 'IN')",IN,from,from,IN
THE VALIANT LITTLE TAILOR,2,59,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,60,"('hole', 'NN')",NN,hole,hole,NN
THE VALIANT LITTLE TAILOR,2,61,"('under', 'IN')",IN,under,under,IN
THE VALIANT LITTLE TAILOR,2,62,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,2,63,"('worktable', 'JJ')",JJ,worktable,worktable,JJ
THE VALIANT LITTLE TAILOR,2,64,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,65,"('saying', 'VBG')",VBG,saying,saying,VB
THE VALIANT LITTLE TAILOR,2,66,"('wait', 'NN')",NN,wait,wait,NN
THE VALIANT LITTLE TAILOR,2,67,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,68,"('i', 'NN')",NN,i,i,NN
THE VALIANT LITTLE TAILOR,2,69,"('will', 'MD')",MD,will,will,MD
THE VALIANT LITTLE TAILOR,2,70,"('give', 'VB')",VB,give,give,VB
THE VALIANT LITTLE TAILOR,2,71,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,2,72,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,2,73,"('you', 'PRP')",PRP,you,you,PR
THE VALIANT LITTLE TAILOR,2,74,"('struck', 'VB')",VB,struck,struck,VB
THE VALIANT LITTLE TAILOR,2,75,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,2,76,"('mercilessly', 'RB')",RB,mercilessly,mercilessly,RB
THE VALIANT LITTLE TAILOR,2,77,"('on', 'IN')",IN,on,on,IN
THE VALIANT LITTLE TAILOR,2,78,"('them', 'PRP')",PRP,them,them,PR
THE VALIANT LITTLE TAILOR,2,79,"('when', 'WRB')",WRB,when,when,WR
THE VALIANT LITTLE TAILOR,2,80,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,2,81,"('drew', 'VBD')",VBD,drew,drew,VB
THE VALIANT LITTLE TAILOR,2,82,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,2,83,"('away', 'RB')",RB,away,away,RB
THE VALIANT LITTLE TAILOR,2,84,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,85,"('counted', 'VBN')",VBN,counted,counted,VB
THE VALIANT LITTLE TAILOR,2,86,"('there', 'EX')",EX,there,there,EX
THE VALIANT LITTLE TAILOR,2,87,"('lay', 'VBN')",VBN,lay,lay,VB
THE VALIANT LITTLE TAILOR,2,88,"('before', 'IN')",IN,before,before,IN
THE VALIANT LITTLE TAILOR,2,89,"('him', 'PRP')",PRP,him,him,PR
THE VALIANT LITTLE TAILOR,2,90,"('no', 'DT')",DT,no,no,DT
THE VALIANT LITTLE TAILOR,2,91,"('fewer', 'JJR')",JJR,fewer,fewer,JJ
THE VALIANT LITTLE TAILOR,2,92,"('than', 'IN')",IN,than,than,IN
THE VALIANT LITTLE TAILOR,2,93,"('seven', 'CD')",CD,seven,seven,CD
THE VALIANT LITTLE TAILOR,2,94,"('dead', 'JJ')",JJ,dead,dead,JJ
THE VALIANT LITTLE TAILOR,2,95,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,96,"('with', 'IN')",IN,with,with,IN
THE VALIANT LITTLE TAILOR,2,97,"('legs', 'NNS')",NNS,legs,legs,NN
THE VALIANT LITTLE TAILOR,2,98,"('stretched', 'VBN')",VBN,stretched,stretched,VB
THE VALIANT LITTLE TAILOR,2,99,"('out', 'RP')",RP,out,out,RP
THE VALIANT LITTLE TAILOR,2,100,"('are', 'VBP')",VBP,are,are,VB
THE VALIANT LITTLE TAILOR,2,101,"('you', 'PRP')",PRP,you,you,PR
THE VALIANT LITTLE TAILOR,2,102,"('a', 'DT')",DT,a,a,DT
THE VALIANT LITTLE TAILOR,2,103,"('fellow', 'NN')",NN,fellow,fellow,NN
THE VALIANT LITTLE TAILOR,2,104,"('of', 'IN')",IN,of,of,IN
THE VALIANT LITTLE TAILOR,2,105,"('that', 'DT')",DT,that,that,DT
THE VALIANT LITTLE TAILOR,2,106,"('sort', 'NN')",NN,sort,sort,NN
THE VALIANT LITTLE TAILOR,2,107,"('said', 'VBD')",VBD,said,said,VB
THE VALIANT LITTLE TAILOR,2,108,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,2,109,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,110,"('could', 'MD')",MD,could,could,MD
THE VALIANT LITTLE TAILOR,2,111,"('not', 'RB')",RB,not,not,RB
THE VALIANT LITTLE TAILOR,2,112,"('help', 'VB')",VB,help,help,VB
THE VALIANT LITTLE TAILOR,2,113,"('admiring', 'VBG')",VBG,admiring,admiring,VB
THE VALIANT LITTLE TAILOR,2,114,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,2,115,"('own', 'JJ')",JJ,own,own,JJ
THE VALIANT LITTLE TAILOR,2,116,"('bravery', 'NN')",NN,bravery,bravery,NN
THE VALIANT LITTLE TAILOR,2,117,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,118,"('whole', 'JJ')",JJ,whole,whole,JJ
THE VALIANT LITTLE TAILOR,2,119,"('town', 'NN')",NN,town,town,NN
THE VALIANT LITTLE TAILOR,2,120,"('shall', 'MD')",MD,shall,shall,MD
THE VALIANT LITTLE TAILOR,2,121,"('know', 'VB')",VB,know,know,VB
THE VALIANT LITTLE TAILOR,2,122,"('of', 'IN')",IN,of,of,IN
THE VALIANT LITTLE TAILOR,2,123,"('this', 'DT')",DT,this,this,DT
THE VALIANT LITTLE TAILOR,2,124,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,125,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,126,"('little', 'JJ')",JJ,little,little,JJ
THE VALIANT LITTLE TAILOR,2,127,"('tailor', 'NN')",NN,tailor,tailor,NN
THE VALIANT LITTLE TAILOR,2,128,"('hastened', 'VBD')",VBD,hastened,hastened,VB
THE VALIANT LITTLE TAILOR,2,129,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,2,130,"('cut', 'VB')",VB,cut,cut,VB
THE VALIANT LITTLE TAILOR,2,131,"('himself', 'PRP')",PRP,himself,himself,PR
THE VALIANT LITTLE TAILOR,2,132,"('a', 'DT')",DT,a,a,DT
THE VALIANT LITTLE TAILOR,2,133,"('girdle', 'NN')",NN,girdle,girdle,NN
THE VALIANT LITTLE TAILOR,2,134,"('stitched', 'VBD')",VBD,stitched,stitched,VB
THE VALIANT LITTLE TAILOR,2,135,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,2,136,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,2,137,"('embroidered', 'VBD')",VBD,embroidered,embroidered,VB
THE VALIANT LITTLE TAILOR,2,138,"('on', 'IN')",IN,on,on,IN
THE VALIANT LITTLE TAILOR,2,139,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,2,140,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,2,141,"('large', 'JJ')",JJ,large,large,JJ
THE VALIANT LITTLE TAILOR,2,142,"('letters', 'NNS')",NNS,letters,letters,NN
THE VALIANT LITTLE TAILOR,2,143,"('seven', 'CD')",CD,seven,seven,CD
THE VALIANT LITTLE TAILOR,2,144,"('at', 'IN')",IN,at,at,IN
THE VALIANT LITTLE TAILOR,2,145,"('one', 'CD')",CD,one,one,CD
THE VALIANT LITTLE TAILOR,2,146,"('stroke', 'NN')",NN,stroke,stroke,NN
THE VALIANT LITTLE TAILOR,2,147,"('what', 'WP')",WP,what,what,WP
THE VALIANT LITTLE TAILOR,2,148,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,2,149,"('town', 'NN')",NN,town,town,NN
THE VALIANT LITTLE TAILOR,3,0,"('cut', 'NN')",NN,cut,cut,NN
THE VALIANT LITTLE TAILOR,3,1,"('himself', 'PRP')",PRP,himself,himself,PR
THE VALIANT LITTLE TAILOR,3,2,"('a', 'DT')",DT,a,a,DT
THE VALIANT LITTLE TAILOR,3,3,"('girdle', 'NN')",NN,girdle,girdle,NN
THE VALIANT LITTLE TAILOR,3,4,"('stitched', 'VBD')",VBD,stitched,stitched,VB
THE VALIANT LITTLE TAILOR,3,5,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,3,6,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,3,7,"('embroidered', 'VBD')",VBD,embroidered,embroidered,VB
THE VALIANT LITTLE TAILOR,3,8,"('on', 'IN')",IN,on,on,IN
THE VALIANT LITTLE TAILOR,3,9,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,3,10,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,3,11,"('large', 'JJ')",JJ,large,large,JJ
THE VALIANT LITTLE TAILOR,3,12,"('letters', 'NNS')",NNS,letters,letters,NN
THE VALIANT LITTLE TAILOR,3,13,"('seven', 'CD')",CD,seven,seven,CD
THE VALIANT LITTLE TAILOR,3,14,"('at', 'IN')",IN,at,at,IN
THE VALIANT LITTLE TAILOR,3,15,"('one', 'CD')",CD,one,one,CD
THE VALIANT LITTLE TAILOR,3,16,"('stroke', 'NN')",NN,stroke,stroke,NN
THE VALIANT LITTLE TAILOR,3,17,"('what', 'WP')",WP,what,what,WP
THE VALIANT LITTLE TAILOR,3,18,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,19,"('town', 'NN')",NN,town,town,NN
THE VALIANT LITTLE TAILOR,3,20,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,21,"('continued', 'VBD')",VBD,continued,continued,VB
THE VALIANT LITTLE TAILOR,3,22,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,23,"('whole', 'JJ')",JJ,whole,whole,JJ
THE VALIANT LITTLE TAILOR,3,24,"('world', 'NN')",NN,world,world,NN
THE VALIANT LITTLE TAILOR,3,25,"('shall', 'MD')",MD,shall,shall,MD
THE VALIANT LITTLE TAILOR,3,26,"('hear', 'VB')",VB,hear,hear,VB
THE VALIANT LITTLE TAILOR,3,27,"('of', 'IN')",IN,of,of,IN
THE VALIANT LITTLE TAILOR,3,28,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,3,29,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,3,30,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,3,31,"('heart', 'NN')",NN,heart,heart,NN
THE VALIANT LITTLE TAILOR,3,32,"('wagged', 'VBD')",VBD,wagged,wagged,VB
THE VALIANT LITTLE TAILOR,3,33,"('with', 'IN')",IN,with,with,IN
THE VALIANT LITTLE TAILOR,3,34,"('joy', 'NN')",NN,joy,joy,NN
THE VALIANT LITTLE TAILOR,3,35,"('like', 'IN')",IN,like,like,IN
THE VALIANT LITTLE TAILOR,3,36,"('a', 'DT')",DT,a,a,DT
THE VALIANT LITTLE TAILOR,3,37,"('lamb', 'JJ')",JJ,lamb,lamb,JJ
THE VALIANT LITTLE TAILOR,3,38,"('s', 'NN')",NN,s,s,NN
THE VALIANT LITTLE TAILOR,3,39,"('tail', 'VBP')",VBP,tail,tail,VB
THE VALIANT LITTLE TAILOR,3,40,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,41,"('tailor', 'NN')",NN,tailor,tailor,NN
THE VALIANT LITTLE TAILOR,3,42,"('put', 'VBD')",VBD,put,put,VB
THE VALIANT LITTLE TAILOR,3,43,"('on', 'IN')",IN,on,on,IN
THE VALIANT LITTLE TAILOR,3,44,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,45,"('girdle', 'NN')",NN,girdle,girdle,NN
THE VALIANT LITTLE TAILOR,3,46,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,3,47,"('resolved', 'VBD')",VBD,resolved,resolved,VB
THE VALIANT LITTLE TAILOR,3,48,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,3,49,"('go', 'VB')",VB,go,go,VB
THE VALIANT LITTLE TAILOR,3,50,"('forth', 'RB')",RB,forth,forth,RB
THE VALIANT LITTLE TAILOR,3,51,"('into', 'IN')",IN,into,into,IN
THE VALIANT LITTLE TAILOR,3,52,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,53,"('world', 'NN')",NN,world,world,NN
THE VALIANT LITTLE TAILOR,3,54,"('because', 'IN')",IN,because,because,IN
THE VALIANT LITTLE TAILOR,3,55,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,56,"('thought', 'VBD')",VBD,thought,thought,VB
THE VALIANT LITTLE TAILOR,3,57,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,3,58,"('workshop', 'NN')",NN,workshop,workshop,NN
THE VALIANT LITTLE TAILOR,3,59,"('was', 'VBD')",VBD,was,was,VB
THE VALIANT LITTLE TAILOR,3,60,"('too', 'RB')",RB,too,too,RB
THE VALIANT LITTLE TAILOR,3,61,"('small', 'JJ')",JJ,small,small,JJ
THE VALIANT LITTLE TAILOR,3,62,"('for', 'IN')",IN,for,for,IN
THE VALIANT LITTLE TAILOR,3,63,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,3,64,"('valour', 'NN')",NN,valour,valour,NN
THE VALIANT LITTLE TAILOR,3,65,"('before', 'IN')",IN,before,before,IN
THE VALIANT LITTLE TAILOR,3,66,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,67,"('went', 'VBD')",VBD,went,went,VB
THE VALIANT LITTLE TAILOR,3,68,"('away', 'RB')",RB,away,away,RB
THE VALIANT LITTLE TAILOR,3,69,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,70,"('sought', 'VBD')",VBD,sought,sought,VB
THE VALIANT LITTLE TAILOR,3,71,"('about', 'RB')",RB,about,about,RB
THE VALIANT LITTLE TAILOR,3,72,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,3,73,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,74,"('house', 'NN')",NN,house,house,NN
THE VALIANT LITTLE TAILOR,3,75,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,3,76,"('see', 'VB')",VB,see,see,VB
THE VALIANT LITTLE TAILOR,3,77,"('if', 'IN')",IN,if,if,IN
THE VALIANT LITTLE TAILOR,3,78,"('there', 'EX')",EX,there,there,EX
THE VALIANT LITTLE TAILOR,3,79,"('was', 'VBD')",VBD,was,was,VB
THE VALIANT LITTLE TAILOR,3,80,"('anything', 'NN')",NN,anything,anything,NN
THE VALIANT LITTLE TAILOR,3,81,"('which', 'WDT')",WDT,which,which,WD
THE VALIANT LITTLE TAILOR,3,82,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,83,"('could', 'MD')",MD,could,could,MD
THE VALIANT LITTLE TAILOR,3,84,"('take', 'VB')",VB,take,take,VB
THE VALIANT LITTLE TAILOR,3,85,"('with', 'IN')",IN,with,with,IN
THE VALIANT LITTLE TAILOR,3,86,"('him', 'PRP')",PRP,him,him,PR
THE VALIANT LITTLE TAILOR,3,87,"('however', 'RB')",RB,however,however,RB
THE VALIANT LITTLE TAILOR,3,88,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,89,"('found', 'VBD')",VBD,found,found,VB
THE VALIANT LITTLE TAILOR,3,90,"('nothing', 'NN')",NN,nothing,nothing,NN
THE VALIANT LITTLE TAILOR,3,91,"('but', 'CC')",CC,but,but,CC
THE VALIANT LITTLE TAILOR,3,92,"('an', 'DT')",DT,an,an,DT
THE VALIANT LITTLE TAILOR,3,93,"('old', 'JJ')",JJ,old,old,JJ
THE VALIANT LITTLE TAILOR,3,94,"('cheese', 'NN')",NN,cheese,cheese,NN
THE VALIANT LITTLE TAILOR,3,95,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,3,96,"('that', 'IN')",IN,that,that,IN
THE VALIANT LITTLE TAILOR,3,97,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,98,"('put', 'VBD')",VBD,put,put,VB
THE VALIANT LITTLE TAILOR,3,99,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,3,100,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,3,101,"('pocket', 'NN')",NN,pocket,pocket,NN
THE VALIANT LITTLE TAILOR,3,102,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,3,103,"('front', 'NN')",NN,front,front,NN
THE VALIANT LITTLE TAILOR,3,104,"('of', 'IN')",IN,of,of,IN
THE VALIANT LITTLE TAILOR,3,105,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,106,"('door', 'NN')",NN,door,door,NN
THE VALIANT LITTLE TAILOR,3,107,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,108,"('observed', 'VBD')",VBD,observed,observed,VB
THE VALIANT LITTLE TAILOR,3,109,"('a', 'DT')",DT,a,a,DT
THE VALIANT LITTLE TAILOR,3,110,"('bird', 'NN')",NN,bird,bird,NN
THE VALIANT LITTLE TAILOR,3,111,"('which', 'WDT')",WDT,which,which,WD
THE VALIANT LITTLE TAILOR,3,112,"('had', 'VBD')",VBD,had,had,VB
THE VALIANT LITTLE TAILOR,3,113,"('caught', 'VBN')",VBN,caught,caught,VB
THE VALIANT LITTLE TAILOR,3,114,"('itself', 'PRP')",PRP,itself,itself,PR
THE VALIANT LITTLE TAILOR,3,115,"('in', 'IN')",IN,in,in,IN
THE VALIANT LITTLE TAILOR,3,116,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,117,"('thicket', 'NN')",NN,thicket,thicket,NN
THE VALIANT LITTLE TAILOR,3,118,"('it', 'PRP')",PRP,it,it,PR
THE VALIANT LITTLE TAILOR,3,119,"('had', 'VBD')",VBD,had,had,VB
THE VALIANT LITTLE TAILOR,3,120,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,3,121,"('go', 'VB')",VB,go,go,VB
THE VALIANT LITTLE TAILOR,3,122,"('into', 'IN')",IN,into,into,IN
THE VALIANT LITTLE TAILOR,3,123,"('his', 'PRP$')",PRP$,his,his,PR
THE VALIANT LITTLE TAILOR,3,124,"('pocket', 'NN')",NN,pocket,pocket,NN
THE VALIANT LITTLE TAILOR,3,125,"('with', 'IN')",IN,with,with,IN
THE VALIANT LITTLE TAILOR,3,126,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,127,"('cheese', 'NN')",NN,cheese,cheese,NN
THE VALIANT LITTLE TAILOR,3,128,"('now', 'RB')",RB,now,now,RB
THE VALIANT LITTLE TAILOR,3,129,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,130,"('took', 'VBD')",VBD,took,took,VB
THE VALIANT LITTLE TAILOR,3,131,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,3,132,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,133,"('road', 'NN')",NN,road,road,NN
THE VALIANT LITTLE TAILOR,3,134,"('boldly', 'RB')",RB,boldly,boldly,RB
THE VALIANT LITTLE TAILOR,3,135,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,3,136,"('as', 'IN')",IN,as,as,IN
THE VALIANT LITTLE TAILOR,3,137,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,138,"('was', 'VBD')",VBD,was,was,VB
THE VALIANT LITTLE TAILOR,3,139,"('light', 'JJ')",JJ,light,light,JJ
THE VALIANT LITTLE TAILOR,3,140,"('and', 'CC')",CC,and,and,CC
THE VALIANT LITTLE TAILOR,3,141,"('nimble', 'JJ')",JJ,nimble,nimble,JJ
THE VALIANT LITTLE TAILOR,3,142,"('he', 'PRP')",PRP,he,he,PR
THE VALIANT LITTLE TAILOR,3,143,"('felt', 'VBD')",VBD,felt,felt,VB
THE VALIANT LITTLE TAILOR,3,144,"('no', 'DT')",DT,no,no,DT
THE VALIANT LITTLE TAILOR,3,145,"('fatigue', 'NN')",NN,fatigue,fatigue,NN
THE VALIANT LITTLE TAILOR,3,146,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,3,147,"('road', 'NN')",NN,road,road,NN
THE VALIANT LITTLE TAILOR,3,148,"('led', 'VBD')",VBD,led,led,VB
THE VALIANT LITTLE TAILOR,3,149,"('him', 'PRP')",PRP,him,him,PR
THE VALIANT LITTLE TAILOR,4,0,"('took', 'VBD')",VBD,took,took,VB
THE VALIANT LITTLE TAILOR,4,1,"('to', 'TO')",TO,to,to,TO
THE VALIANT LITTLE TAILOR,4,2,"('the', 'DT')",DT,the,the,DT
THE VALIANT LITTLE TAILOR,4,3,"('road', 'NN')",NN,road,road,NN
THE VALIANT LITTLE TAILOR,4,4,"('boldly', 'RB')",RB,boldly,boldly,RB
THE VALIANT LITTLE TAILOR,4,5,"('and', 'CC')",CC,and,and,CC
